"＊ Sorted by Index Futures,JGB Futures, Index Options (Put, Call), Options on 10-year JGB futures, Individual Options each in contract month numerical order.",,,,,,,,,,,
"＊ ""Theoretical price"" is used in calculating the price range of J-NET trading until 4 p.m. of the trading day.",,,,,,,,,,,
Issue Code,Issue Name,Put／Call,Contract Month,Strike Price,Settlement Price,Theoretical Price,Underlying Index,Volatility ,Interest Rate,Days until Maturity,Underlying Name
242028001,PUT_8001_1606_1300,PUT,201606,1300,4.8,4.8,,34.5,0.0164,2,
242038001,PUT_8001_1606_1400,PUT,201606,1400,77,76.7,,34.5,0.0164,2,
242048001,PUT_8001_1606_1500,PUT,201606,1500,176.5,176.5,,34.5,0.0164,2,
242058001,PUT_8001_1606_1600,PUT,201606,1600,276.5,276.5,,34.5,0.0164,2,
242068001,PUT_8001_1606_1700,PUT,201606,1700,376.5,376.5,,34.5,0.0164,2,
242078001,PUT_8001_1606_1800,PUT,201606,1800,476.5,476.5,,34.5,0.0164,2,
243068001,PUT_8001_1607_1100,PUT,201607,1100,1.5,1.4,,34.5,0.0346,30,
243018001,PUT_8001_1607_1200,PUT,201607,1200,10.6,10.6,,34.5,0.0346,30,
243028001,PUT_8001_1607_1300,PUT,201607,1300,40.9,40.8,,34.5,0.0346,30,
243038001,PUT_8001_1607_1400,PUT,201607,1400,100.5,100.4,,34.5,0.0346,30,
243048001,PUT_8001_1607_1500,PUT,201607,1500,183.5,183.3,,34.5,0.0346,30,
243058001,PUT_8001_1607_1600,PUT,201607,1600,278,278,,34.5,0.0346,30,
245068001,PUT_8001_1609_1000,PUT,201609,1000,4.6,4.5,,34.5,0.0627,93,
245018001,PUT_8001_1609_1100,PUT,201609,1100,15.5,15.5,,34.5,0.0627,93,
245028001,PUT_8001_1609_1200,PUT,201609,1200,39.2,39.2,,34.5,0.0627,93,
245038001,PUT_8001_1609_1300,PUT,201609,1300,80,79.6,,34.5,0.0627,93,
245048001,PUT_8001_1609_1400,PUT,201609,1400,137.5,137.5,,34.5,0.0627,93,
245058001,PUT_8001_1609_1500,PUT,201609,1500,210.5,210.2,,34.5,0.0627,93,
245078001,PUT_8001_1609_1600,PUT,201609,1600,294,294,,34.5,0.0627,93,
245088001,PUT_8001_1609_1700,PUT,201609,1700,385.5,385,,34.5,0.0627,93,
248018001,PUT_8001_1612_1100,PUT,201612,1100,43.7,43.6,,34.5,0.1127,184,
248028001,PUT_8001_1612_1200,PUT,201612,1200,79.5,79.3,,34.5,0.1127,184,
248038001,PUT_8001_1612_1300,PUT,201612,1300,128.5,128.1,,34.5,0.1127,184,
248048001,PUT_8001_1612_1400,PUT,201612,1400,189.5,189.3,,34.5,0.1127,184,
248058001,PUT_8001_1612_1500,PUT,201612,1500,261.5,261,,34.5,0.1127,184,
248068001,PUT_8001_1612_1600,PUT,201612,1600,341.5,341.1,,34.5,0.1127,184,
248078001,PUT_8001_1612_1700,PUT,201612,1700,428,427.6,,34.5,0.1127,184,
242098002,PUT_8002_1606_450,PUT,201606,450,0.1,0,,36.55,0.0164,2,
242088002,PUT_8002_1606_475,PUT,201606,475,0.1,0.1,,36.55,0.0164,2,
242078002,PUT_8002_1606_500,PUT,201606,500,3.4,3.4,,36.55,0.0164,2,
242018002,PUT_8002_1606_550,PUT,201606,550,45.3,45.2,,36.55,0.0164,2,
242028002,PUT_8002_1606_600,PUT,201606,600,95.5,95.2,,36.55,0.0164,2,
242038002,PUT_8002_1606_650,PUT,201606,650,145.5,145.2,,36.55,0.0164,2,
242048002,PUT_8002_1606_700,PUT,201606,700,195.5,195.2,,36.55,0.0164,2,
242058002,PUT_8002_1606_750,PUT,201606,750,245.5,245.2,,36.55,0.0164,2,
242068002,PUT_8002_1606_800,PUT,201606,800,295.5,295.2,,36.55,0.0164,2,
243018002,PUT_8002_1607_450,PUT,201607,450,3.5,3.4,,36.55,0.0346,30,
243028002,PUT_8002_1607_475,PUT,201607,475,9,8.9,,36.55,0.0346,30,
243038002,PUT_8002_1607_500,PUT,201607,500,18.7,18.7,,36.55,0.0346,30,
243048002,PUT_8002_1607_550,PUT,201607,550,52,51.6,,36.55,0.0346,30,
243058002,PUT_8002_1607_600,PUT,201607,600,96.5,96.4,,36.55,0.0346,30,
243068002,PUT_8002_1607_650,PUT,201607,650,145.5,145.3,,36.55,0.0346,30,
245078002,PUT_8002_1609_450,PUT,201609,450,14.3,14.2,,36.55,0.0627,93,
245068002,PUT_8002_1609_475,PUT,201609,475,23.1,23,,36.55,0.0627,93,
245018002,PUT_8002_1609_500,PUT,201609,500,34.6,34.5,,36.55,0.0627,93,
245028002,PUT_8002_1609_550,PUT,201609,550,65.5,65.4,,36.55,0.0627,93,
245038002,PUT_8002_1609_600,PUT,201609,600,105,104.6,,36.55,0.0627,93,
245048002,PUT_8002_1609_650,PUT,201609,650,149.5,149.2,,36.55,0.0627,93,
245058002,PUT_8002_1609_700,PUT,201609,700,197,196.8,,36.55,0.0627,93,
248078002,PUT_8002_1612_450,PUT,201612,450,29.4,29.3,,36.55,0.1127,184,
248018002,PUT_8002_1612_475,PUT,201612,475,40.5,40.4,,36.55,0.1127,184,
248028002,PUT_8002_1612_500,PUT,201612,500,54,53.6,,36.55,0.1127,184,
248038002,PUT_8002_1612_550,PUT,201612,550,85.5,85.4,,36.55,0.1127,184,
248048002,PUT_8002_1612_600,PUT,201612,600,123.5,123.2,,36.55,0.1127,184,
248058002,PUT_8002_1612_650,PUT,201612,650,166,165.5,,36.55,0.1127,184,
248068002,PUT_8002_1612_700,PUT,201612,700,211,210.8,,36.55,0.1127,184,
242078028,PUT_8028_1606_4400,PUT,201606,4400,0.1,0,,23.82,0.0164,2,
242018028,PUT_8028_1606_4600,PUT,201606,4600,0.1,0,,23.82,0.0164,2,
242028028,PUT_8028_1606_4800,PUT,201606,4800,0.1,0,,23.82,0.0164,2,
242038028,PUT_8028_1606_5000,PUT,201606,5000,0.1,0,,23.82,0.0164,2,
242048028,PUT_8028_1606_5500,PUT,201606,5500,0.1,0,,23.82,0.0164,2,
242058028,PUT_8028_1606_6000,PUT,201606,6000,42.3,42.2,,23.82,0.0164,2,
242068028,PUT_8028_1606_6500,PUT,201606,6500,500,500,,23.82,0.0164,2,
242088028,PUT_8028_1606_7000,PUT,201606,7000,1000,1000,,23.82,0.0164,2,
243068028,PUT_8028_1607_4800,PUT,201607,4800,0.1,0.1,,23.82,0.0346,30,
243018028,PUT_8028_1607_5000,PUT,201607,5000,0.5,0.4,,23.82,0.0346,30,
243028028,PUT_8028_1607_5500,PUT,201607,5500,18.9,18.8,,23.82,0.0346,30,
243038028,PUT_8028_1607_6000,PUT,201607,6000,163.5,163.3,,23.82,0.0346,30,
243048028,PUT_8028_1607_6500,PUT,201607,6500,525.5,525.2,,23.82,0.0346,30,
243058028,PUT_8028_1607_7000,PUT,201607,7000,1002,1001.6,,23.82,0.0346,30,
245068028,PUT_8028_1609_4600,PUT,201609,4600,3.8,3.7,,23.82,0.0627,93,
245018028,PUT_8028_1609_4800,PUT,201609,4800,9.7,9.6,,23.82,0.0627,93,
245028028,PUT_8028_1609_5000,PUT,201609,5000,22,22,,23.82,0.0627,93,
245038028,PUT_8028_1609_5500,PUT,201609,5500,107.5,107.2,,23.82,0.0627,93,
245048028,PUT_8028_1609_6000,PUT,201609,6000,315,314.6,,23.82,0.0627,93,
245058028,PUT_8028_1609_6500,PUT,201609,6500,654.5,654.2,,23.82,0.0627,93,
245078028,PUT_8028_1609_7000,PUT,201609,7000,1086,1086,,23.82,0.0627,93,
248018028,PUT_8028_1612_4800,PUT,201612,4800,44,43.9,,23.82,0.1127,184,
248028028,PUT_8028_1612_5000,PUT,201612,5000,73,72.9,,23.82,0.1127,184,
248038028,PUT_8028_1612_5500,PUT,201612,5500,202.5,202.3,,23.82,0.1127,184,
248048028,PUT_8028_1612_6000,PUT,201612,6000,429.5,429.2,,23.82,0.1127,184,
248058028,PUT_8028_1612_6500,PUT,201612,6500,752,751.7,,23.82,0.1127,184,
248068028,PUT_8028_1612_7000,PUT,201612,7000,1150,1149.1,,23.82,0.1127,184,
242098031,PUT_8031_1606_1000,PUT,201606,1000,0.1,0,,27.73,0.0164,2,
242088031,PUT_8031_1606_1100,PUT,201606,1100,0.1,0,,27.73,0.0164,2,
242078031,PUT_8031_1606_1200,PUT,201606,1200,0.1,0,,27.53,0.0164,2,
242018031,PUT_8031_1606_1300,PUT,201606,1300,15.4,15.3,,24.8484,0.0164,2,
242028031,PUT_8031_1606_1400,PUT,201606,1400,110,110,,24.5344,0.0164,2,
242038031,PUT_8031_1606_1500,PUT,201606,1500,210,210,,24.5344,0.0164,2,
242048031,PUT_8031_1606_1600,PUT,201606,1600,310,310,,24.5344,0.0164,2,
242058031,PUT_8031_1606_1700,PUT,201606,1700,410,410,,24.5344,0.0164,2,
242068031,PUT_8031_1606_1800,PUT,201606,1800,510,510,,24.5344,0.0164,2,
243018031,PUT_8031_1607_1100,PUT,201607,1100,1.5,1.4,,30.5,0.0346,30,
243028031,PUT_8031_1607_1200,PUT,201607,1200,12.3,12.2,,30.3,0.0346,30,
243038031,PUT_8031_1607_1300,PUT,201607,1300,46.1,46.1,,27.6184,0.0346,30,
243048031,PUT_8031_1607_1400,PUT,201607,1400,118,118,,27.3044,0.0346,30,
243058031,PUT_8031_1607_1500,PUT,201607,1500,211.5,211.1,,27.3044,0.0346,30,
245078031,PUT_8031_1609_1000,PUT,201609,1000,2.9,2.9,,29.3,0.0627,93,
245068031,PUT_8031_1609_1100,PUT,201609,1100,12.6,12.6,,29.3,0.0627,93,
245018031,PUT_8031_1609_1200,PUT,201609,1200,36.5,36.5,,29.1,0.0627,93,
245028031,PUT_8031_1609_1300,PUT,201609,1300,74,73.8,,26.4184,0.0627,93,
245038031,PUT_8031_1609_1400,PUT,201609,1400,139,138.7,,26.1044,0.0627,93,
245048031,PUT_8031_1609_1500,PUT,201609,1500,221.5,221.3,,26.1044,0.0627,93,
245058031,PUT_8031_1609_1600,PUT,201609,1600,314,313.8,,26.1044,0.0627,93,
245088031,PUT_8031_1609_1700,PUT,201609,1700,411.5,411,,26.1044,0.0627,93,
248018031,PUT_8031_1612_1000,PUT,201612,1000,13.6,13.5,,28.41,0.1127,184,
248028031,PUT_8031_1612_1100,PUT,201612,1100,34.2,34.1,,28.41,0.1127,184,
248038031,PUT_8031_1612_1200,PUT,201612,1200,69,68.9,,28.21,0.1127,184,
248048031,PUT_8031_1612_1300,PUT,201612,1300,111,110.7,,25.5284,0.1127,184,
248058031,PUT_8031_1612_1400,PUT,201612,1400,177,176.7,,25.2144,0.1127,184,
248068031,PUT_8031_1612_1500,PUT,201612,1500,257,256.7,,25.2144,0.1127,184,
248078031,PUT_8031_1612_1600,PUT,201612,1600,345.5,345.4,,25.2144,0.1127,184,
242068035,PUT_8035_1606_5000,PUT,201606,5000,0.1,0,,34.4155,0.0164,2,
242018035,PUT_8035_1606_5500,PUT,201606,5500,0.1,0,,34.4155,0.0164,2,
242028035,PUT_8035_1606_6000,PUT,201606,6000,0.1,0,,34.4155,0.0164,2,
242038035,PUT_8035_1606_6500,PUT,201606,6500,0.1,0,,34.4155,0.0164,2,
242048035,PUT_8035_1606_7000,PUT,201606,7000,0.1,0,,34.4155,0.0164,2,
242058035,PUT_8035_1606_7500,PUT,201606,7500,1.2,1.1,,34.4155,0.0164,2,
242078035,PUT_8035_1606_8000,PUT,201606,8000,122,121.6,,31.8733,0.0164,2,
242088035,PUT_8035_1606_8500,PUT,201606,8500,580.5,580.1,,31.3482,0.0164,2,
242098035,PUT_8035_1606_9000,PUT,201606,9000,1080,1080,,31.3482,0.0164,2,
242108035,PUT_8035_1606_9500,PUT,201606,9500,1580,1580,,31.3482,0.0164,2,
243018035,PUT_8035_1607_6500,PUT,201607,6500,10.1,10.1,,37.5555,0.0346,30,
243028035,PUT_8035_1607_7000,PUT,201607,7000,50.5,50,,37.5555,0.0346,30,
243038035,PUT_8035_1607_7500,PUT,201607,7500,162.5,162.4,,37.5555,0.0346,30,
243048035,PUT_8035_1607_8000,PUT,201607,8000,360.5,360.1,,35.0133,0.0346,30,
243058035,PUT_8035_1607_8500,PUT,201607,8500,693,692.8,,34.4882,0.0346,30,
243068035,PUT_8035_1607_9000,PUT,201607,9000,1119,1118.3,,34.4882,0.0346,30,
245088035,PUT_8035_1609_5000,PUT,201609,5000,2.2,2.2,,36.1955,0.0627,93,
245018035,PUT_8035_1609_5500,PUT,201609,5500,10.3,10.3,,36.1955,0.0627,93,
245028035,PUT_8035_1609_6000,PUT,201609,6000,35.2,35.1,,36.1955,0.0627,93,
245038035,PUT_8035_1609_6500,PUT,201609,6500,93,92.9,,36.1955,0.0627,93,
245048035,PUT_8035_1609_7000,PUT,201609,7000,202,201.7,,36.1955,0.0627,93,
245058035,PUT_8035_1609_7500,PUT,201609,7500,375.5,375.4,,36.1955,0.0627,93,
245068035,PUT_8035_1609_8000,PUT,201609,8000,579.5,579,,33.6533,0.0627,93,
245078035,PUT_8035_1609_8500,PUT,201609,8500,884.5,884.1,,33.1282,0.0627,93,
245098035,PUT_8035_1609_9000,PUT,201609,9000,1260,1259.1,,33.1282,0.0627,93,
248018035,PUT_8035_1612_6000,PUT,201612,6000,124.5,124.4,,35.1855,0.1127,184,
248028035,PUT_8035_1612_6500,PUT,201612,6500,233.5,233.5,,35.1855,0.1127,184,
248038035,PUT_8035_1612_7000,PUT,201612,7000,393,392.8,,35.1855,0.1127,184,
248048035,PUT_8035_1612_7500,PUT,201612,7500,606,605.7,,35.1855,0.1127,184,
248058035,PUT_8035_1612_8000,PUT,201612,8000,815.5,815.2,,32.6433,0.1127,184,
248068035,PUT_8035_1612_8500,PUT,201612,8500,1120,1119.6,,32.1182,0.1127,184,
248078035,PUT_8035_1612_9000,PUT,201612,9000,1482,1481.6,,32.1182,0.1127,184,
242098053,PUT_8053_1606_900,PUT,201606,900,0.1,0,,34.1302,0.0164,2,
242088053,PUT_8053_1606_950,PUT,201606,950,0.1,0,,34.1302,0.0164,2,
242018053,PUT_8053_1606_1000,PUT,201606,1000,0.1,0,,30.7481,0.0164,2,
242028053,PUT_8053_1606_1100,PUT,201606,1100,30.2,30.2,,25.4126,0.0164,2,
242038053,PUT_8053_1606_1200,PUT,201606,1200,129.5,129.5,,25.0131,0.0164,2,
242048053,PUT_8053_1606_1300,PUT,201606,1300,229.5,229.5,,25.0131,0.0164,2,
242058053,PUT_8053_1606_1400,PUT,201606,1400,329.5,329.5,,25.0131,0.0164,2,
242068053,PUT_8053_1606_1500,PUT,201606,1500,429.5,429.5,,25.0131,0.0164,2,
242078053,PUT_8053_1606_1600,PUT,201606,1600,529.5,529.5,,25.0131,0.0164,2,
243018053,PUT_8053_1607_950,PUT,201607,950,7.1,7,,37.1402,0.0346,30,
243028053,PUT_8053_1607_1000,PUT,201607,1000,14.2,14.2,,33.7581,0.0346,30,
243038053,PUT_8053_1607_1100,PUT,201607,1100,52,51.9,,28.4226,0.0346,30,
243048053,PUT_8053_1607_1200,PUT,201607,1200,133,132.7,,28.0231,0.0346,30,
243058053,PUT_8053_1607_1300,PUT,201607,1300,230,229.7,,28.0231,0.0346,30,
245078053,PUT_8053_1609_900,PUT,201609,900,16,15.9,,35.8402,0.0627,93,
245068053,PUT_8053_1609_950,PUT,201609,950,27.8,27.8,,35.8402,0.0627,93,
245018053,PUT_8053_1609_1000,PUT,201609,1000,38.1,38,,32.4581,0.0627,93,
245028053,PUT_8053_1609_1100,PUT,201609,1100,75.5,75,,27.1226,0.0627,93,
245038053,PUT_8053_1609_1200,PUT,201609,1200,146.5,146.2,,26.7231,0.0627,93,
245048053,PUT_8053_1609_1300,PUT,201609,1300,235,234.6,,26.7231,0.0627,93,
245058053,PUT_8053_1609_1400,PUT,201609,1400,331,330.7,,26.7231,0.0627,93,
248018053,PUT_8053_1612_950,PUT,201612,950,58,57.6,,34.8702,0.1127,184,
248028053,PUT_8053_1612_1000,PUT,201612,1000,70,69.8,,31.4881,0.1127,184,
248038053,PUT_8053_1612_1100,PUT,201612,1100,109.5,109.1,,26.1526,0.1127,184,
248048053,PUT_8053_1612_1200,PUT,201612,1200,181,180.6,,25.7531,0.1127,184,
248058053,PUT_8053_1612_1300,PUT,201612,1300,266,266,,25.7531,0.1127,184,
248068053,PUT_8053_1612_1400,PUT,201612,1400,359,358.9,,25.7531,0.1127,184,
242108058,PUT_8058_1606_1400,PUT,201606,1400,0.1,0,,30.1985,0.0164,2,
242098058,PUT_8058_1606_1500,PUT,201606,1500,0.1,0,,30.1985,0.0164,2,
242088058,PUT_8058_1606_1600,PUT,201606,1600,0.1,0,,30.1985,0.0164,2,
242078058,PUT_8058_1606_1700,PUT,201606,1700,0.1,0,,30.1985,0.0164,2,
242068058,PUT_8058_1606_1800,PUT,201606,1800,0.1,0,,30.1985,0.0164,2,
242018058,PUT_8058_1606_1900,PUT,201606,1900,2.8,2.8,,27.4254,0.0164,2,
242028058,PUT_8058_1606_2000,PUT,201606,2000,59,58.9,,25.3252,0.0164,2,
242038058,PUT_8058_1606_2200,PUT,201606,2200,258,258,,25.3252,0.0164,2,
242048058,PUT_8058_1606_2400,PUT,201606,2400,458,458,,25.3252,0.0164,2,
242058058,PUT_8058_1606_2600,PUT,201606,2600,658,658,,25.3252,0.0164,2,
243068058,PUT_8058_1607_1600,PUT,201607,1600,1.4,1.4,,33.4485,0.0346,30,
243018058,PUT_8058_1607_1700,PUT,201607,1700,6.6,6.6,,33.4485,0.0346,30,
243028058,PUT_8058_1607_1800,PUT,201607,1800,21.9,21.8,,33.4485,0.0346,30,
243038058,PUT_8058_1607_1900,PUT,201607,1900,48.5,48.4,,30.6754,0.0346,30,
243048058,PUT_8058_1607_2000,PUT,201607,2000,97.5,97.5,,28.5752,0.0346,30,
243058058,PUT_8058_1607_2200,PUT,201607,2200,263,262.7,,28.5752,0.0346,30,
243078058,PUT_8058_1607_2400,PUT,201607,2400,458.5,458.2,,28.5752,0.0346,30,
245088058,PUT_8058_1609_1400,PUT,201609,1400,2.2,2.1,,32.0485,0.0627,93,
245078058,PUT_8058_1609_1500,PUT,201609,1500,6.5,6.4,,32.0485,0.0627,93,
245068058,PUT_8058_1609_1600,PUT,201609,1600,16.1,16,,32.0485,0.0627,93,
245018058,PUT_8058_1609_1700,PUT,201609,1700,33.9,33.8,,32.0485,0.0627,93,
245028058,PUT_8058_1609_1800,PUT,201609,1800,63,62.5,,32.0485,0.0627,93,
245038058,PUT_8058_1609_1900,PUT,201609,1900,93.5,93.2,,29.2754,0.0627,93,
245048058,PUT_8058_1609_2000,PUT,201609,2000,139.5,139,,27.1752,0.0627,93,
245058058,PUT_8058_1609_2200,PUT,201609,2200,286,285.7,,27.1752,0.0627,93,
245098058,PUT_8058_1609_2400,PUT,201609,2400,465.5,465.5,,27.1752,0.0627,93,
248018058,PUT_8058_1612_1600,PUT,201612,1600,45.2,45.1,,30.9985,0.1127,184,
248028058,PUT_8058_1612_1700,PUT,201612,1700,74,73.8,,30.9985,0.1127,184,
248038058,PUT_8058_1612_1800,PUT,201612,1800,112.5,112.2,,30.9985,0.1127,184,
248048058,PUT_8058_1612_1900,PUT,201612,1900,146,145.6,,28.2254,0.1127,184,
248058058,PUT_8058_1612_2000,PUT,201612,2000,192.5,192,,26.1252,0.1127,184,
248068058,PUT_8058_1612_2200,PUT,201612,2200,336.5,336.2,,26.1252,0.1127,184,
248078058,PUT_8058_1612_2400,PUT,201612,2400,508,507.8,,26.1252,0.1127,184,
242088113,PUT_8113_1606_1800,PUT,201606,1800,0.1,0,,35.12,0.0164,2,
242018113,PUT_8113_1606_1900,PUT,201606,1900,0.1,0,,35.12,0.0164,2,
242028113,PUT_8113_1606_2000,PUT,201606,2000,0.1,0,,35.12,0.0164,2,
242038113,PUT_8113_1606_2200,PUT,201606,2200,48.8,48.8,,35.12,0.0164,2,
242048113,PUT_8113_1606_2400,PUT,201606,2400,241,241,,35.12,0.0164,2,
242058113,PUT_8113_1606_2600,PUT,201606,2600,441,441,,35.12,0.0164,2,
242068113,PUT_8113_1606_2800,PUT,201606,2800,641,641,,35.12,0.0164,2,
242078113,PUT_8113_1606_3000,PUT,201606,3000,841,841,,35.12,0.0164,2,
243078113,PUT_8113_1607_1800,PUT,201607,1800,3.1,3,,35.12,0.0346,30,
243068113,PUT_8113_1607_1900,PUT,201607,1900,10.7,10.7,,35.12,0.0346,30,
243018113,PUT_8113_1607_2000,PUT,201607,2000,28.7,28.7,,35.12,0.0346,30,
243028113,PUT_8113_1607_2200,PUT,201607,2200,114,114,,35.12,0.0346,30,
243038113,PUT_8113_1607_2400,PUT,201607,2400,265.5,265,,35.12,0.0346,30,
243048113,PUT_8113_1607_2600,PUT,201607,2600,452,451.7,,35.12,0.0346,30,
243058113,PUT_8113_1607_2800,PUT,201607,2800,649.5,649.3,,35.12,0.0346,30,
245068113,PUT_8113_1609_1800,PUT,201609,1800,28.7,28.7,,35.12,0.0627,93,
245018113,PUT_8113_1609_1900,PUT,201609,1900,51.5,51,,35.12,0.0627,93,
245028113,PUT_8113_1609_2000,PUT,201609,2000,83.5,83.1,,35.12,0.0627,93,
245038113,PUT_8113_1609_2200,PUT,201609,2200,179.5,179.2,,35.12,0.0627,93,
245048113,PUT_8113_1609_2400,PUT,201609,2400,315,314.6,,35.12,0.0627,93,
245058113,PUT_8113_1609_2600,PUT,201609,2600,479.5,479.1,,35.12,0.0627,93,
245078113,PUT_8113_1609_2800,PUT,201609,2800,662,661.7,,35.12,0.0627,93,
245088113,PUT_8113_1609_3000,PUT,201609,3000,854,853.8,,35.12,0.0627,93,
248088113,PUT_8113_1612_1800,PUT,201612,1800,68,67.8,,35.12,0.1127,184,
248078113,PUT_8113_1612_1900,PUT,201612,1900,99.5,99.3,,35.12,0.1127,184,
248018113,PUT_8113_1612_2000,PUT,201612,2000,139,138.6,,35.12,0.1127,184,
248028113,PUT_8113_1612_2200,PUT,201612,2200,240.5,240.5,,35.12,0.1127,184,
248038113,PUT_8113_1612_2400,PUT,201612,2400,371,370.6,,35.12,0.1127,184,
248048113,PUT_8113_1612_2600,PUT,201612,2600,523.5,523.4,,35.12,0.1127,184,
248058113,PUT_8113_1612_2800,PUT,201612,2800,693.5,693,,35.12,0.1127,184,
248068113,PUT_8113_1612_3000,PUT,201612,3000,874.5,874.1,,35.12,0.1127,184,
242018252,PUT_8252_1606_1300,PUT,201606,1300,0.1,0,,32.94,0.0164,2,
242028252,PUT_8252_1606_1400,PUT,201606,1400,0.1,0,,32.94,0.0164,2,
242038252,PUT_8252_1606_1500,PUT,201606,1500,0.1,0,,32.94,0.0164,2,
242048252,PUT_8252_1606_1600,PUT,201606,1600,7.7,7.6,,32.94,0.0164,2,
242058252,PUT_8252_1606_1700,PUT,201606,1700,80.5,80.4,,32.94,0.0164,2,
242068252,PUT_8252_1606_1800,PUT,201606,1800,180,180,,32.94,0.0164,2,
242078252,PUT_8252_1606_1900,PUT,201606,1900,280,280,,32.94,0.0164,2,
242088252,PUT_8252_1606_2000,PUT,201606,2000,380,380,,32.94,0.0164,2,
242098252,PUT_8252_1606_2200,PUT,201606,2200,580,580,,32.94,0.0164,2,
242108252,PUT_8252_1606_2400,PUT,201606,2400,780,780,,32.94,0.0164,2,
243078252,PUT_8252_1607_1400,PUT,201607,1400,3.8,3.7,,32.94,0.0346,30,
243018252,PUT_8252_1607_1500,PUT,201607,1500,17.3,17.2,,32.94,0.0346,30,
243028252,PUT_8252_1607_1600,PUT,201607,1600,51.5,51.1,,32.94,0.0346,30,
243038252,PUT_8252_1607_1700,PUT,201607,1700,110.5,110.4,,32.94,0.0346,30,
243048252,PUT_8252_1607_1800,PUT,201607,1800,191,190.7,,32.94,0.0346,30,
243058252,PUT_8252_1607_1900,PUT,201607,1900,283.5,283.1,,32.94,0.0346,30,
243068252,PUT_8252_1607_2000,PUT,201607,2000,381,380.7,,32.94,0.0346,30,
245098252,PUT_8252_1609_1300,PUT,201609,1300,10.5,10.4,,32.94,0.0627,93,
245088252,PUT_8252_1609_1400,PUT,201609,1400,26.1,26.1,,32.94,0.0627,93,
245078252,PUT_8252_1609_1500,PUT,201609,1500,54.5,54.1,,32.94,0.0627,93,
245068252,PUT_8252_1609_1600,PUT,201609,1600,97,96.8,,32.94,0.0627,93,
245018252,PUT_8252_1609_1700,PUT,201609,1700,154.5,154.4,,32.94,0.0627,93,
245028252,PUT_8252_1609_1800,PUT,201609,1800,225.5,225,,32.94,0.0627,93,
245038252,PUT_8252_1609_1900,PUT,201609,1900,306,306,,32.94,0.0627,93,
245048252,PUT_8252_1609_2000,PUT,201609,2000,394.5,394.3,,32.94,0.0627,93,
245058252,PUT_8252_1609_2200,PUT,201609,2200,584,583.7,,32.94,0.0627,93,
248018252,PUT_8252_1612_1300,PUT,201612,1300,33.8,33.7,,32.94,0.1127,184,
248028252,PUT_8252_1612_1400,PUT,201612,1400,60.5,60.4,,32.94,0.1127,184,
248038252,PUT_8252_1612_1500,PUT,201612,1500,98,98,,32.94,0.1127,184,
248048252,PUT_8252_1612_1600,PUT,201612,1600,147,146.6,,32.94,0.1127,184,
248058252,PUT_8252_1612_1700,PUT,201612,1700,206,205.9,,32.94,0.1127,184,
248068252,PUT_8252_1612_1800,PUT,201612,1800,274.5,274.4,,32.94,0.1127,184,
248078252,PUT_8252_1612_1900,PUT,201612,1900,351,350.9,,32.94,0.1127,184,
248088252,PUT_8252_1612_2000,PUT,201612,2000,434,433.7,,32.94,0.1127,184,
242108253,PUT_8253_1606_1600,PUT,201606,1600,0.1,0,,35.9202,0.0164,2,
242098253,PUT_8253_1606_1700,PUT,201606,1700,0.1,0,,35.9202,0.0164,2,
242088253,PUT_8253_1606_1800,PUT,201606,1800,0.1,0,,35.9202,0.0164,2,
242078253,PUT_8253_1606_1900,PUT,201606,1900,0.1,0,,35.9202,0.0164,2,
242018253,PUT_8253_1606_2000,PUT,201606,2000,5,4.9,,33.5889,0.0164,2,
242028253,PUT_8253_1606_2200,PUT,201606,2200,154.5,154,,30.9319,0.0164,2,
242038253,PUT_8253_1606_2400,PUT,201606,2400,354,354,,30.9319,0.0164,2,
242048253,PUT_8253_1606_2600,PUT,201606,2600,554,554,,30.9319,0.0164,2,
242058253,PUT_8253_1606_2800,PUT,201606,2800,754,754,,30.9319,0.0164,2,
242068253,PUT_8253_1606_3000,PUT,201606,3000,954,954,,30.9319,0.0164,2,
243018253,PUT_8253_1607_1800,PUT,201607,1800,13.3,13.2,,38.8402,0.0346,30,
243028253,PUT_8253_1607_1900,PUT,201607,1900,33.3,33.2,,38.8402,0.0346,30,
243038253,PUT_8253_1607_2000,PUT,201607,2000,63.5,63.4,,36.5089,0.0346,30,
243048253,PUT_8253_1607_2200,PUT,201607,2200,181.5,181,,33.8519,0.0346,30,
243058253,PUT_8253_1607_2400,PUT,201607,2400,358.5,358.4,,33.8519,0.0346,30,
243068253,PUT_8253_1607_2600,PUT,201607,2600,554.5,554.4,,33.8519,0.0346,30,
245088253,PUT_8253_1609_1600,PUT,201609,1600,15.7,15.7,,37.5802,0.0627,93,
245078253,PUT_8253_1609_1700,PUT,201609,1700,30.7,30.7,,37.5802,0.0627,93,
245068253,PUT_8253_1609_1800,PUT,201609,1800,54.5,54,,37.5802,0.0627,93,
245018253,PUT_8253_1609_1900,PUT,201609,1900,87.5,87.1,,37.5802,0.0627,93,
245028253,PUT_8253_1609_2000,PUT,201609,2000,121.5,121.4,,35.2489,0.0627,93,
245038253,PUT_8253_1609_2200,PUT,201609,2200,229.5,229.2,,32.5919,0.0627,93,
245048253,PUT_8253_1609_2400,PUT,201609,2400,386,385.8,,32.5919,0.0627,93,
245058253,PUT_8253_1609_2600,PUT,201609,2600,566,565.8,,32.5919,0.0627,93,
