＊ 指数先物、国債先物、指数オプション、国債先物オプション、有価証券オプション順で、商品ごとに限月順で表示しております。,,,,,,,,,,,
＊ 記載されているオプション商品の「理論価格」は，当該取引日の16時までの間，J-NET取引の値幅を計算する際に用いる理論価格をいいます。,,,,,,,,,,,
銘柄コード,銘柄名称,PUT/CAL,限月,権利行使価格,清算価格,理論価格,原資産価格,ボラティリティ,金利,残日数,原資産名称
342047202,CAL_7202_1606_1400,CAL,201606,1400,89.5,89.4,,27.4898,0.2836,197,
342057202,CAL_7202_1606_1500,CAL,201606,1500,56.5,56.3,,27.4898,0.2836,197,
342067202,CAL_7202_1606_1600,CAL,201606,1600,34.1,34.1,,27.4898,0.2836,197,
342077202,CAL_7202_1606_1700,CAL,201606,1700,20,19.9,,27.4898,0.2836,197,
336097203,CAL_7203_1512_5500,CAL,201512,5500,2101,2100.2,,20.9,0.1082,15,
336087203,CAL_7203_1512_6000,CAL,201512,6000,1601,1600.3,,20.9,0.1082,15,
336077203,CAL_7203_1512_6500,CAL,201512,6500,1101,1100.3,,20.9,0.1082,15,
336067203,CAL_7203_1512_7000,CAL,201512,7000,603.5,603.4,,20.9,0.1082,15,
336017203,CAL_7203_1512_7500,CAL,201512,7500,184,183.9,,20.8813,0.1082,15,
336027203,CAL_7203_1512_8000,CAL,201512,8000,18.3,18.2,,20.9141,0.1082,15,
336037203,CAL_7203_1512_8500,CAL,201512,8500,0.5,0.4,,20.9141,0.1082,15,
336047203,CAL_7203_1512_9000,CAL,201512,9000,0.1,0,,20.9141,0.1082,15,
336057203,CAL_7203_1512_9500,CAL,201512,9500,0.1,0,,20.9141,0.1082,15,
337017203,CAL_7203_1601_6500,CAL,201601,6500,1112,1111.7,,26.3,0.13,43,
337027203,CAL_7203_1601_7000,CAL,201601,7000,656,655.9,,24.785,0.13,43,
337037203,CAL_7203_1601_7500,CAL,201601,7500,276,275.6,,21.42,0.13,43,
337047203,CAL_7203_1601_8000,CAL,201601,8000,77,76.5,,20.7005,0.13,43,
337057203,CAL_7203_1601_8500,CAL,201601,8500,20,19.9,,22.3604,0.13,43,
339097203,CAL_7203_1603_5500,CAL,201603,5500,2110,2109.6,,27.99,0.2573,106,
339087203,CAL_7203_1603_6000,CAL,201603,6000,1630,1629.7,,27.99,0.2573,106,
339077203,CAL_7203_1603_6500,CAL,201603,6500,1187,1186.2,,27.99,0.2573,106,
339017203,CAL_7203_1603_7000,CAL,201603,7000,786,785.7,,26.475,0.2573,106,
339027203,CAL_7203_1603_7500,CAL,201603,7500,430,429.9,,23.11,0.2573,106,
339037203,CAL_7203_1603_8000,CAL,201603,8000,210.5,210.5,,22.3905,0.2573,106,
339047203,CAL_7203_1603_8500,CAL,201603,8500,113,112.8,,24.0504,0.2573,106,
339057203,CAL_7203_1603_9000,CAL,201603,9000,48.9,48.8,,24.0504,0.2573,106,
339067203,CAL_7203_1603_9500,CAL,201603,9500,19.4,19.3,,24.0504,0.2573,106,
342067203,CAL_7203_1606_6000,CAL,201606,6000,1613,1612.8,,28.71,0.2836,197,
342017203,CAL_7203_1606_6500,CAL,201606,6500,1225,1224.7,,28.71,0.2836,197,
342027203,CAL_7203_1606_7000,CAL,201606,7000,867.5,867.3,,27.195,0.2836,197,
342037203,CAL_7203_1606_7500,CAL,201606,7500,529,528.6,,23.83,0.2836,197,
342047203,CAL_7203_1606_8000,CAL,201606,8000,316,315.6,,23.1105,0.2836,197,
342057203,CAL_7203_1606_8500,CAL,201606,8500,214.5,214.3,,24.7704,0.2836,197,
336137259,CAL_7259_1512_3400,CAL,201512,3400,1556,1555.2,,35.24,0.1082,15,
336127259,CAL_7259_1512_3600,CAL,201512,3600,1356,1355.2,,35.24,0.1082,15,
336117259,CAL_7259_1512_3800,CAL,201512,3800,1156,1155.2,,35.24,0.1082,15,
336017259,CAL_7259_1512_4000,CAL,201512,4000,955.5,955.3,,35.24,0.1082,15,
336027259,CAL_7259_1512_4200,CAL,201512,4200,756.5,756.3,,35.24,0.1082,15,
336037259,CAL_7259_1512_4400,CAL,201512,4400,562,561.9,,35.24,0.1082,15,
336047259,CAL_7259_1512_4600,CAL,201512,4600,381.5,381.4,,35.24,0.1082,15,
336057259,CAL_7259_1512_4800,CAL,201512,4800,230.5,230.1,,35.24,0.1082,15,
336067259,CAL_7259_1512_5000,CAL,201512,5000,121,120.6,,35.24,0.1082,15,
336077259,CAL_7259_1512_5500,CAL,201512,5500,12,12,,35.24,0.1082,15,
336087259,CAL_7259_1512_6000,CAL,201512,6000,0.5,0.4,,35.24,0.1082,15,
336097259,CAL_7259_1512_6500,CAL,201512,6500,0.1,0,,35.24,0.1082,15,
336107259,CAL_7259_1512_7000,CAL,201512,7000,0.1,0,,35.24,0.1082,15,
337017259,CAL_7259_1601_4600,CAL,201601,4600,451,450.5,,35.24,0.13,43,
337027259,CAL_7259_1601_4800,CAL,201601,4800,321.5,321.2,,35.24,0.13,43,
337037259,CAL_7259_1601_5000,CAL,201601,5000,219,218.5,,35.24,0.13,43,
337047259,CAL_7259_1601_5500,CAL,201601,5500,68,67.9,,35.24,0.13,43,
337057259,CAL_7259_1601_6000,CAL,201601,6000,16.1,16,,35.24,0.13,43,
339117259,CAL_7259_1603_3400,CAL,201603,3400,1565,1564.4,,35.24,0.2573,106,
339107259,CAL_7259_1603_3600,CAL,201603,3600,1373,1372.8,,35.24,0.2573,106,
339087259,CAL_7259_1603_3800,CAL,201603,3800,1188,1187.9,,35.24,0.2573,106,
339097259,CAL_7259_1603_4000,CAL,201603,4000,1013,1012.3,,35.24,0.2573,106,
339077259,CAL_7259_1603_4200,CAL,201603,4200,849.5,849,,35.24,0.2573,106,
339067259,CAL_7259_1603_4400,CAL,201603,4400,700.5,700.4,,35.24,0.2573,106,
339017259,CAL_7259_1603_4600,CAL,201603,4600,568.5,568.3,,35.24,0.2573,106,
339027259,CAL_7259_1603_4800,CAL,201603,4800,454,453.5,,35.24,0.2573,106,
339037259,CAL_7259_1603_5000,CAL,201603,5000,356.5,356.1,,35.24,0.2573,106,
339047259,CAL_7259_1603_5500,CAL,201603,5500,182.5,182,,35.24,0.2573,106,
339057259,CAL_7259_1603_6000,CAL,201603,6000,85.5,85.4,,35.24,0.2573,106,
342017259,CAL_7259_1606_4000,CAL,201606,4000,1050,1049.7,,35.24,0.2836,197,
342027259,CAL_7259_1606_4200,CAL,201606,4200,907,906.9,,35.24,0.2836,197,
342037259,CAL_7259_1606_4400,CAL,201606,4400,777.5,777.2,,35.24,0.2836,197,
342047259,CAL_7259_1606_4600,CAL,201606,4600,661,660.8,,35.24,0.2836,197,
342057259,CAL_7259_1606_4800,CAL,201606,4800,558,557.6,,35.24,0.2836,197,
342067259,CAL_7259_1606_5000,CAL,201606,5000,467.5,467.2,,35.24,0.2836,197,
342077259,CAL_7259_1606_5500,CAL,201606,5500,292,292,,35.24,0.2836,197,
342087259,CAL_7259_1606_6000,CAL,201606,6000,176.5,176.2,,35.24,0.2836,197,
336117261,CAL_7261_1512_1600,CAL,201512,1600,951.5,951.1,,36.3,0.1082,15,
336107261,CAL_7261_1512_1700,CAL,201512,1700,851.5,851.1,,36.3,0.1082,15,
336097261,CAL_7261_1512_1800,CAL,201512,1800,751.5,751.1,,36.3,0.1082,15,
336087261,CAL_7261_1512_1900,CAL,201512,1900,651.5,651.1,,36.3,0.1082,15,
336017261,CAL_7261_1512_2000,CAL,201512,2000,551.5,551.1,,36.3,0.1082,15,
336027261,CAL_7261_1512_2200,CAL,201512,2200,353,352.5,,36.3,0.1082,15,
336037261,CAL_7261_1512_2400,CAL,201512,2400,172,171.9,,36.3,0.1082,15,
336047261,CAL_7261_1512_2600,CAL,201512,2600,54,53.6,,36.3,0.1082,15,
336057261,CAL_7261_1512_2800,CAL,201512,2800,9.7,9.6,,36.3,0.1082,15,
336067261,CAL_7261_1512_3000,CAL,201512,3000,1,1,,36.3,0.1082,15,
336077261,CAL_7261_1512_3200,CAL,201512,3200,0.1,0.1,,36.3,0.1082,15,
337067261,CAL_7261_1601_2000,CAL,201601,2000,554.5,554,,36.3,0.13,43,
337017261,CAL_7261_1601_2200,CAL,201601,2200,368.5,368.2,,36.3,0.13,43,
337027261,CAL_7261_1601_2400,CAL,201601,2400,213.5,213.1,,36.3,0.13,43,
337037261,CAL_7261_1601_2600,CAL,201601,2600,105.5,105.1,,36.3,0.13,43,
337047261,CAL_7261_1601_2800,CAL,201601,2800,44,43.9,,36.3,0.13,43,
337057261,CAL_7261_1601_3000,CAL,201601,3000,15.7,15.7,,36.3,0.13,43,
339097261,CAL_7261_1603_1600,CAL,201603,1600,953.5,953.3,,36.3,0.2573,106,
339087261,CAL_7261_1603_1700,CAL,201603,1700,855.5,855.1,,36.3,0.2573,106,
339077261,CAL_7261_1603_1800,CAL,201603,1800,759,758.5,,36.3,0.2573,106,
339067261,CAL_7261_1603_1900,CAL,201603,1900,665,664.7,,36.3,0.2573,106,
339017261,CAL_7261_1603_2000,CAL,201603,2000,575,574.9,,36.3,0.2573,106,
339027261,CAL_7261_1603_2200,CAL,201603,2200,412.5,412.1,,36.3,0.2573,106,
339037261,CAL_7261_1603_2400,CAL,201603,2400,279,278.7,,36.3,0.2573,106,
339047261,CAL_7261_1603_2600,CAL,201603,2600,178,177.9,,36.3,0.2573,106,
339057261,CAL_7261_1603_2800,CAL,201603,2800,108,107.7,,36.3,0.2573,106,
339107261,CAL_7261_1603_3000,CAL,201603,3000,62.5,62,,36.3,0.2573,106,
342017261,CAL_7261_1606_1900,CAL,201606,1900,680,679.7,,36.3,0.2836,197,
342027261,CAL_7261_1606_2000,CAL,201606,2000,599.5,599.4,,36.3,0.2836,197,
342037261,CAL_7261_1606_2200,CAL,201606,2200,456,456,,36.3,0.2836,197,
342047261,CAL_7261_1606_2400,CAL,201606,2400,337.5,337.3,,36.3,0.2836,197,
342057261,CAL_7261_1606_2600,CAL,201606,2600,243.5,243.2,,36.3,0.2836,197,
342067261,CAL_7261_1606_2800,CAL,201606,2800,171.5,171.5,,36.3,0.2836,197,
342077261,CAL_7261_1606_3000,CAL,201606,3000,119,118.6,,36.3,0.2836,197,
336107267,CAL_7267_1512_3000,CAL,201512,3000,1009,1008.1,,28.5593,0.1082,15,
336097267,CAL_7267_1512_3200,CAL,201512,3200,808.5,808.1,,28.5593,0.1082,15,
336087267,CAL_7267_1512_3400,CAL,201512,3400,608.5,608.3,,28.5593,0.1082,15,
336067267,CAL_7267_1512_3600,CAL,201512,3600,411,410.9,,28.5593,0.1082,15,
336017267,CAL_7267_1512_3800,CAL,201512,3800,230,230,,28.5593,0.1082,15,
336027267,CAL_7267_1512_4000,CAL,201512,4000,86.5,86.3,,25.3634,0.1082,15,
336037267,CAL_7267_1512_4200,CAL,201512,4200,19.1,19,,24.5363,0.1082,15,
336047267,CAL_7267_1512_4400,CAL,201512,4400,2.5,2.5,,24.5363,0.1082,15,
336057267,CAL_7267_1512_4600,CAL,201512,4600,0.2,0.2,,24.5363,0.1082,15,
336077267,CAL_7267_1512_4800,CAL,201512,4800,0.1,0,,24.5363,0.1082,15,
337017267,CAL_7267_1601_3600,CAL,201601,3600,413,412.9,,27.8044,0.13,43,
337027267,CAL_7267_1601_3800,CAL,201601,3800,260,259.7,,27.8044,0.13,43,
337037267,CAL_7267_1601_4000,CAL,201601,4000,135,134.5,,25.8238,0.13,43,
337047267,CAL_7267_1601_4200,CAL,201601,4200,59.5,59.4,,25.1969,0.13,43,
337057267,CAL_7267_1601_4400,CAL,201601,4400,22.9,22.9,,25.1969,0.13,43,
339107267,CAL_7267_1603_3000,CAL,201603,3000,997,996.7,,30.0068,0.2573,106,
339097267,CAL_7267_1603_3200,CAL,201603,3200,811,810.8,,29.8344,0.2573,106,
339017267,CAL_7267_1603_3400,CAL,201603,3400,638.5,638.3,,29.8344,0.2573,106,
339027267,CAL_7267_1603_3600,CAL,201603,3600,485,485,,29.8344,0.2573,106,
339037267,CAL_7267_1603_3800,CAL,201603,3800,355.5,355,,29.8344,0.2573,106,
339047267,CAL_7267_1603_4000,CAL,201603,4000,233.5,233.3,,27.8538,0.2573,106,
339057267,CAL_7267_1603_4200,CAL,201603,4200,148.5,148.4,,27.2269,0.2573,106,
339067267,CAL_7267_1603_4400,CAL,201603,4400,92.5,92.4,,27.2269,0.2573,106,
339077267,CAL_7267_1603_4600,CAL,201603,4600,55.5,55.2,,27.2269,0.2573,106,
339087267,CAL_7267_1603_4800,CAL,201603,4800,31.7,31.6,,27.2269,0.2573,106,
342017267,CAL_7267_1606_3400,CAL,201606,3400,690,689.7,,30.7144,0.2836,197,
342027267,CAL_7267_1606_3600,CAL,201606,3600,556,555.5,,30.7144,0.2836,197,
342037267,CAL_7267_1606_3800,CAL,201606,3800,440,439.9,,30.7144,0.2836,197,
342047267,CAL_7267_1606_4000,CAL,201606,4000,320,319.7,,28.7338,0.2836,197,
342057267,CAL_7267_1606_4200,CAL,201606,4200,233,233,,28.1069,0.2836,197,
342067267,CAL_7267_1606_4400,CAL,201606,4400,171,170.5,,28.1069,0.2836,197,
336017269,CAL_7269_1512_3200,CAL,201512,3200,607.5,607.4,,31.6996,0.1082,15,
336027269,CAL_7269_1512_3400,CAL,201512,3400,411,410.8,,31.6996,0.1082,15,
336037269,CAL_7269_1512_3600,CAL,201512,3600,232.5,232.4,,31.6996,0.1082,15,
336047269,CAL_7269_1512_3800,CAL,201512,3800,91,90.8,,28.3545,0.1082,15,
336057269,CAL_7269_1512_4000,CAL,201512,4000,22.6,22.6,,27.574,0.1082,15,
336067269,CAL_7269_1512_4200,CAL,201512,4200,3.6,3.6,,27.574,0.1082,15,
336077269,CAL_7269_1512_4400,CAL,201512,4400,0.4,0.3,,27.574,0.1082,15,
336087269,CAL_7269_1512_4600,CAL,201512,4600,0.1,0,,27.574,0.1082,15,
336097269,CAL_7269_1512_4800,CAL,201512,4800,0.1,0,,27.574,0.1082,15,
336107269,CAL_7269_1512_5000,CAL,201512,5000,0.1,0,,27.574,0.1082,15,
337067269,CAL_7269_1601_3400,CAL,201601,3400,435.5,435.2,,30.8119,0.13,43,
337017269,CAL_7269_1601_3600,CAL,201601,3600,281.5,281.4,,30.8119,0.13,43,
337027269,CAL_7269_1601_3800,CAL,201601,3800,154,153.8,,28.806,0.13,43,
337037269,CAL_7269_1601_4000,CAL,201601,4000,73.5,73.1,,28.0991,0.13,43,
337047269,CAL_7269_1601_4200,CAL,201601,4200,31.1,31.1,,28.0991,0.13,43,
337057269,CAL_7269_1601_4400,CAL,201601,4400,11.6,11.6,,28.0991,0.13,43,
339107269,CAL_7269_1603_3200,CAL,201603,3200,663.5,663.4,,33.1219,0.2573,106,
339017269,CAL_7269_1603_3400,CAL,201603,3400,511.5,511.1,,33.1219,0.2573,106,
339027269,CAL_7269_1603_3600,CAL,201603,3600,381.5,381.2,,33.1219,0.2573,106,
339037269,CAL_7269_1603_3800,CAL,201603,3800,259,259,,31.116,0.2573,106,
339047269,CAL_7269_1603_4000,CAL,201603,4000,171,171,,30.4091,0.2573,106,
339057269,CAL_7269_1603_4200,CAL,201603,4200,111.5,111.2,,30.4091,0.2573,106,
339067269,CAL_7269_1603_4400,CAL,201603,4400,70,69.8,,30.4091,0.2573,106,
339077269,CAL_7269_1603_4600,CAL,201603,4600,42.5,42.5,,30.4091,0.2573,106,
339087269,CAL_7269_1603_4800,CAL,201603,4800,25.1,25.1,,30.4091,0.2573,106,
339097269,CAL_7269_1603_5000,CAL,201603,5000,14.5,14.4,,30.4091,0.2573,106,
342017269,CAL_7269_1606_3400,CAL,201606,3400,590,589.7,,34.1119,0.2836,197,
342027269,CAL_7269_1606_3600,CAL,201606,3600,474.5,474.1,,34.1119,0.2836,197,
342037269,CAL_7269_1606_3800,CAL,201606,3800,354,353.9,,32.106,0.2836,197,
342047269,CAL_7269_1606_4000,CAL,201606,4000,265,264.6,,31.3991,0.2836,197,
342057269,CAL_7269_1606_4200,CAL,201606,4200,199.5,199.3,,31.3991,0.2836,197,
342067269,CAL_7269_1606_4400,CAL,201606,4400,148.5,148.1,,31.3991,0.2836,197,
336097731,CAL_7731_1512_1200,CAL,201512,1200,450.5,450.1,,31.7497,0.1082,15,
336077731,CAL_7731_1512_1300,CAL,201512,1300,350.5,350.1,,31.7497,0.1082,15,
336087731,CAL_7731_1512_1400,CAL,201512,1400,250.5,250.2,,31.7497,0.1082,15,
336017731,CAL_7731_1512_1500,CAL,201512,1500,153.5,153.2,,31.7497,0.1082,15,
336027731,CAL_7731_1512_1600,CAL,201512,1600,65.5,65.2,,26.328,0.1082,15,
336037731,CAL_7731_1512_1700,CAL,201512,1700,14.3,14.3,,24.735,0.1082,15,
336047731,CAL_7731_1512_1800,CAL,201512,1800,2.6,2.5,,27.7137,0.1082,15,
336057731,CAL_7731_1512_1900,CAL,201512,1900,0.2,0.2,,27.7137,0.1082,15,
336067731,CAL_7731_1512_2000,CAL,201512,2000,0.1,0,,27.7137,0.1082,15,
337017731,CAL_7731_1601_1500,CAL,201601,1500,164.5,164,,28.7732,0.13,43,
337027731,CAL_7731_1601_1600,CAL,201601,1600,87.5,87.2,,26.3698,0.13,43,
337037731,CAL_7731_1601_1700,CAL,201601,1700,35.9,35.8,,24.9874,0.13,43,
337047731,CAL_7731_1601_1800,CAL,201601,1800,13.1,13.1,,25.7402,0.13,43,
337057731,CAL_7731_1601_1900,CAL,201601,1900,3.7,3.7,,25.7402,0.13,43,
339017731,CAL_7731_1603_1200,CAL,201603,1200,453.5,453.3,,30.7232,0.2573,106,
339027731,CAL_7731_1603_1300,CAL,201603,1300,359.5,359,,30.7232,0.2573,106,
339037731,CAL_7731_1603_1400,CAL,201603,1400,272.5,272.1,,30.7232,0.2573,106,
339047731,CAL_7731_1603_1500,CAL,201603,1500,196.5,196.4,,30.7232,0.2573,106,
339057731,CAL_7731_1603_1600,CAL,201603,1600,126.5,126.5,,28.3198,0.2573,106,
339067731,CAL_7731_1603_1700,CAL,201603,1700,74.5,74.5,,26.9374,0.2573,106,
339077731,CAL_7731_1603_1800,CAL,201603,1800,44.9,44.9,,27.6902,0.2573,106,
339087731,CAL_7731_1603_1900,CAL,201603,1900,24.6,24.6,,27.6902,0.2573,106,
342067731,CAL_7731_1606_1300,CAL,201606,1300,371.5,371.3,,31.5632,0.2836,197,
342017731,CAL_7731_1606_1400,CAL,201606,1400,295,294.6,,31.5632,0.2836,197,
342027731,CAL_7731_1606_1500,CAL,201606,1500,228.5,228.2,,31.5632,0.2836,197,
342037731,CAL_7731_1606_1600,CAL,201606,1600,162,161.5,,29.1598,0.2836,197,
342047731,CAL_7731_1606_1700,CAL,201606,1700,110,109.8,,27.7774,0.2836,197,
342057731,CAL_7731_1606_1800,CAL,201606,1800,79,79,,28.5302,0.2836,197,
342077731,CAL_7731_1606_1900,CAL,201606,1900,54,53.7,,28.5302,0.2836,197,
336117733,CAL_7733_1512_3200,CAL,201512,3200,1701,1700.1,,37,0.1082,15,
336127733,CAL_7733_1512_3400,CAL,201512,3400,1501,1500.2,,37,0.1082,15,
336087733,CAL_7733_1512_3600,CAL,201512,3600,1301,1300.2,,37,0.1082,15,
336077733,CAL_7733_1512_3800,CAL,201512,3800,1101,1100.2,,37,0.1082,15,
336017733,CAL_7733_1512_4000,CAL,201512,4000,901,900.5,,37,0.1082,15,
336027733,CAL_7733_1512_4200,CAL,201512,4200,703,702.7,,37,0.1082,15,
336037733,CAL_7733_1512_4400,CAL,201512,4400,512,512,,37,0.1082,15,
336047733,CAL_7733_1512_4600,CAL,201512,4600,340,339.9,,37,0.1082,15,
336057733,CAL_7733_1512_4800,CAL,201512,4800,201,200.7,,37,0.1082,15,
336067733,CAL_7733_1512_5000,CAL,201512,5000,104,103.5,,37,0.1082,15,
336097733,CAL_7733_1512_5500,CAL,201512,5500,10.5,10.4,,37,0.1082,15,
336107733,CAL_7733_1512_6000,CAL,201512,6000,0.5,0.4,,37,0.1082,15,
337017733,CAL_7733_1601_4400,CAL,201601,4400,566,565.6,,37,0.13,43,
337027733,CAL_7733_1601_4600,CAL,201601,4600,420.5,420.1,,37,0.13,43,
337037733,CAL_7733_1601_4800,CAL,201601,4800,299.5,299.2,,37,0.13,43,
337047733,CAL_7733_1601_5000,CAL,201601,5000,204.5,204.1,,37,0.13,43,
337057733,CAL_7733_1601_5500,CAL,201601,5500,65.5,65.1,,37,0.13,43,
337067733,CAL_7733_1601_6000,CAL,201601,6000,16.3,16.2,,37,0.13,43,
339117733,CAL_7733_1603_3200,CAL,201603,3200,1707,1706.9,,37,0.2573,106,
339127733,CAL_7733_1603_3400,CAL,201603,3400,1514,1513.1,,37,0.2573,106,
339107733,CAL_7733_1603_3600,CAL,201603,3600,1325,1324.5,,37,0.2573,106,
339097733,CAL_7733_1603_3800,CAL,201603,3800,1144,1143.7,,37,0.2573,106,
339017733,CAL_7733_1603_4000,CAL,201603,4000,973.5,973.3,,37,0.2573,106,
339027733,CAL_7733_1603_4200,CAL,201603,4200,816.5,816,,37,0.2573,106,
339037733,CAL_7733_1603_4400,CAL,201603,4400,674,673.8,,37,0.2573,106,
339047733,CAL_7733_1603_4600,CAL,201603,4600,548,547.9,,37,0.2573,106,
339057733,CAL_7733_1603_4800,CAL,201603,4800,439.5,439,,37,0.2573,106,
339067733,CAL_7733_1603_5000,CAL,201603,5000,347,346.7,,37,0.2573,106,
339077733,CAL_7733_1603_5500,CAL,201603,5500,181.5,181.1,,37,0.2573,106,
339087733,CAL_7733_1603_6000,CAL,201603,6000,88,87.7,,37,0.2573,106,
342017733,CAL_7733_1606_3400,CAL,201606,3400,1535,1534.4,,37,0.2836,197,
342027733,CAL_7733_1606_3600,CAL,201606,3600,1363,1362.1,,37,0.2836,197,
342037733,CAL_7733_1606_3800,CAL,201606,3800,1200,1199.8,,37,0.2836,197,
342047733,CAL_7733_1606_4000,CAL,201606,4000,1049,1048.6,,37,0.2836,197,
342057733,CAL_7733_1606_4200,CAL,201606,4200,910,909.7,,37,0.2836,197,
342067733,CAL_7733_1606_4400,CAL,201606,4400,783.5,783.5,,37,0.2836,197,
342077733,CAL_7733_1606_4600,CAL,201606,4600,670.5,670.1,,37,0.2836,197,
342087733,CAL_7733_1606_4800,CAL,201606,4800,569.5,569.4,,37,0.2836,197,
342097733,CAL_7733_1606_5000,CAL,201606,5000,481,480.9,,37,0.2836,197,
342107733,CAL_7733_1606_5500,CAL,201606,5500,308,307.7,,37,0.2836,197,
342117733,CAL_7733_1606_6000,CAL,201606,6000,191.5,191.1,,37,0.2836,197,
336127741,CAL_7741_1512_3400,CAL,201512,3400,1620,1619.2,,32.91,0.1082,15,
336117741,CAL_7741_1512_3600,CAL,201512,3600,1420,1419.2,,32.91,0.1082,15,
336107741,CAL_7741_1512_3800,CAL,201512,3800,1220,1219.2,,32.91,0.1082,15,
336097741,CAL_7741_1512_4000,CAL,201512,4000,1020,1019.2,,32.91,0.1082,15,
336077741,CAL_7741_1512_4200,CAL,201512,4200,820,819.5,,32.91,0.1082,15,
336067741,CAL_7741_1512_4400,CAL,201512,4400,622.5,622.1,,32.91,0.1082,15,
336017741,CAL_7741_1512_4600,CAL,201512,4600,434,433.6,,32.91,0.1082,15,
336027741,CAL_7741_1512_4800,CAL,201512,4800,268.5,268.5,,32.91,0.1082,15,
336037741,CAL_7741_1512_5000,CAL,201512,5000,143.5,143.1,,32.91,0.1082,15,
336047741,CAL_7741_1512_5500,CAL,201512,5500,13.7,13.7,,32.91,0.1082,15,
336057741,CAL_7741_1512_6000,CAL,201512,6000,0.5,0.4,,32.91,0.1082,15,
336087741,CAL_7741_1512_6500,CAL,201512,6500,0.1,0,,32.91,0.1082,15,
337017741,CAL_7741_1601_4600,CAL,201601,4600,488.5,488,,32.91,0.13,43,
337027741,CAL_7741_1601_4800,CAL,201601,4800,348.5,348.1,,32.91,0.13,43,
337037741,CAL_7741_1601_5000,CAL,201601,5000,236,235.6,,32.91,0.13,43,
337047741,CAL_7741_1601_5500,CAL,201601,5500,70.5,70.2,,32.91,0.13,43,
337057741,CAL_7741_1601_6000,CAL,201601,6000,15.2,15.1,,32.91,0.13,43,
339127741,CAL_7741_1603_3400,CAL,201603,3400,1626,1625.1,,32.91,0.2573,106,
339117741,CAL_7741_1603_3600,CAL,201603,3600,1431,1430.5,,32.91,0.2573,106,
339107741,CAL_7741_1603_3800,CAL,201603,3800,1241,1241,,32.91,0.2573,106,
339097741,CAL_7741_1603_4000,CAL,201603,4000,1060,1059.3,,32.91,0.2573,106,
339087741,CAL_7741_1603_4200,CAL,201603,4200,889,888.7,,32.91,0.2573,106,
339017741,CAL_7741_1603_4400,CAL,201603,4400,732,732,,32.91,0.2573,106,
339027741,CAL_7741_1603_4600,CAL,201603,4600,592,591.7,,32.91,0.2573,106,
339037741,CAL_7741_1603_4800,CAL,201603,4800,469.5,469.3,,32.91,0.2573,106,
339047741,CAL_7741_1603_5000,CAL,201603,5000,365.5,365.3,,32.91,0.2573,106,
339057741,CAL_7741_1603_5500,CAL,201603,5500,181,180.5,,32.91,0.2573,106,
339067741,CAL_7741_1603_6000,CAL,201603,6000,80.5,80.5,,32.91,0.2573,106,
339077741,CAL_7741_1603_6500,CAL,201603,6500,32.9,32.9,,32.91,0.2573,106,
342067741,CAL_7741_1606_3800,CAL,201606,3800,1249,1248.8,,32.91,0.2836,197,
342017741,CAL_7741_1606_4000,CAL,201606,4000,1087,1086.4,,32.91,0.2836,197,
342027741,CAL_7741_1606_4200,CAL,201606,4200,936.5,936,,32.91,0.2836,197,
342037741,CAL_7741_1606_4400,CAL,201606,4400,799,798.8,,32.91,0.2836,197,
342047741,CAL_7741_1606_4600,CAL,201606,4600,675.5,675.5,,32.91,0.2836,197,
342057741,CAL_7741_1606_4800,CAL,201606,4800,566.5,566.1,,32.91,0.2836,197,
342077741,CAL_7741_1606_5000,CAL,201606,5000,470.5,470.4,,32.91,0.2836,197,
342087741,CAL_7741_1606_5500,CAL,201606,5500,286.5,286.1,,32.91,0.2836,197,
342097741,CAL_7741_1606_6000,CAL,201606,6000,167,166.7,,32.91,0.2836,197,
336117751,CAL_7751_1512_3000,CAL,201512,3000,719.5,719.1,,21.4097,0.1082,15,
336107751,CAL_7751_1512_3200,CAL,201512,3200,519.5,519.2,,21.4097,0.1082,15,
336097751,CAL_7751_1512_3400,CAL,201512,3400,320.5,320.2,,21.4097,0.1082,15,
336087751,CAL_7751_1512_3600,CAL,201512,3600,140,140,,21.4097,0.1082,15,
336077751,CAL_7751_1512_3800,CAL,201512,3800,27.3,27.3,,19.4452,0.1082,15,
336017751,CAL_7751_1512_4000,CAL,201512,4000,3.5,3.5,,21.7,0.1082,15,
336027751,CAL_7751_1512_4200,CAL,201512,4200,0.2,0.1,,21.7,0.1082,15,
336037751,CAL_7751_1512_4400,CAL,201512,4400,0.1,0,,21.7,0.1082,15,
336047751,CAL_7751_1512_4600,CAL,201512,4600,0.1,0,,21.7,0.1082,15,
336057751,CAL_7751_1512_4800,CAL,201512,4800,0.1,0,,21.7,0.1082,15,
336067751,CAL_7751_1512_5000,CAL,201512,5000,0.1,0,,21.7,0.1082,15,
337067751,CAL_7751_1601_3200,CAL,201601,3200,451,451,,23.7283,0.13,43,
337017751,CAL_7751_1601_3400,CAL,201601,3400,276,275.9,,23.766,0.13,43,
337027751,CAL_7751_1601_3600,CAL,201601,3600,131,130.6,,21.5578,0.13,43,
337037751,CAL_7751_1601_3800,CAL,201601,3800,43.5,43.4,,20.2269,0.13,43,
337047751,CAL_7751_1601_4000,CAL,201601,4000,11.1,11.1,,20.2269,0.13,43,
337057751,CAL_7751_1601_4200,CAL,201601,4200,2.1,2.1,,20.2269,0.13,43,
339087751,CAL_7751_1603_3000,CAL,201603,3000,661.5,661.5,,25.2485,0.2573,106,
